time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1688031716,220019.49,6.058000E+07,317171.91,22001.95,6.058000E+06,31717.19
1688031716,220093.26,6.069000E+07,316918.55,22009.33,6.069000E+06,31691.85
1688031717,259694.14,6.082000E+07,316769.35,25969.41,6.082000E+06,31676.94
1688031717,378042.90,6.101000E+07,316929.33,37804.29,6.101000E+06,31692.93
1688031718,342322.74,6.118000E+07,316994.66,34232.27,6.118000E+06,31699.47
1688031718,359179.42,6.136000E+07,317103.92,35917.94,6.136000E+06,31710.39
1688031719,380206.38,6.155000E+07,317266.46,38020.64,6.155000E+06,31726.65
1688031719,360125.03,6.173000E+07,317376.60,36012.50,6.173000E+06,31737.66
1688031720,340435.12,6.190000E+07,317435.65,34043.51,6.190000E+06,31743.57
1688031720,339856.97,6.207000E+07,317493.02,33985.70,6.207000E+06,31749.30
1688031721,359665.37,6.225000E+07,317600.70,35966.54,6.225000E+06,31760.07
1688031721,320465.23,6.241000E+07,317607.98,32046.52,6.241000E+06,31760.80
1688031722,219721.03,6.252000E+07,317359.22,21972.10,6.252000E+06,31735.92
1688031722,240278.11,6.264000E+07,317164.30,24027.81,6.264000E+06,31716.43
1688031723,278737.32,6.278000E+07,317066.83,27873.73,6.278000E+06,31706.68
1688031723,320808.87,6.294000E+07,317076.23,32080.89,6.294000E+06,31707.62
1688031724,400229.95,6.314000E+07,317285.04,40023.00,6.314000E+06,31728.50
1688031724,338135.05,6.331000E+07,317337.58,33813.51,6.331000E+06,31733.76
1688031725,360860.11,6.349000E+07,317446.13,36086.01,6.349000E+06,31744.61
1688031725,300883.18,6.364000E+07,317404.94,30088.32,6.364000E+06,31740.49
1688031726,260462.37,6.377000E+07,317263.55,26046.24,6.377000E+06,31726.35
1688031726,377816.75,6.396000E+07,317414.67,37781.68,6.396000E+06,31741.47
1688031727,341505.50,6.413000E+07,317474.04,34150.55,6.413000E+06,31747.40
1688031727,379958.33,6.432000E+07,317628.34,37995.83,6.432000E+06,31762.83
1688031728,240379.30,6.444000E+07,317438.37,24037.93,6.444000E+06,31743.84
1688031728,219753.65,6.455000E+07,317198.09,21975.37,6.455000E+06,31719.81
1688031729,259951.48,6.468000E+07,317057.75,25995.15,6.468000E+06,31705.78
1688031729,298700.00,6.483000E+07,317012.67,29870.00,6.483000E+06,31701.27
1688031730,441525.49,6.505000E+07,317315.31,44152.55,6.505000E+06,31731.53
1688031730,360431.31,6.523000E+07,317420.09,36043.13,6.523000E+06,31742.01
1688031731,377114.16,6.542000E+07,317566.08,37711.42,6.542000E+06,31756.61
1688031731,360711.81,6.560000E+07,317670.35,36071.18,6.560000E+06,31767.03
