runtime,nr. points,bytes,time taken,mbs,ps
96192612556,10000,161640,0.005626058,28.43909536659594,1777443.4604122462
96209788106,10000,161640,0.005612854,28.50599712730814,1781624.8204567588
96226828814,10000,161640,0.005800442,27.584104797530944,1724006.549845684
96244433816,10000,161640,0.00574011,27.87403028861816,1742126.8930386351
96261974072,10000,161640,0.005622648,28.456342989993328,1778521.436874583
96279046894,10000,161640,0.005585694,28.64460530777375,1790287.8317358594
96296029698,10000,161640,0.005621141,28.463971994297957,1778998.2496436222
96313187814,10000,161640,0.005649909,28.319040182771086,1769940.011423193
96330381974,10000,161640,0.005651545,28.310842433352295,1769427.6520845185
96347540302,10000,161640,0.005702086,28.059906497376573,1753744.1560860358
96364960804,10000,161640,0.005557013,28.792446589561692,1799527.9118476058
96381838238,10000,161640,0.005745345,27.848632240535597,1740539.515033475
96399299516,10000,161640,0.00572921,27.927061497134858,1745441.3435709286
96416779718,10000,161640,0.005566342,28.74419142769165,1796511.964230728
96433680750,10000,161640,0.005685647,28.14103654342241,1758814.7839639005
96450941418,10000,161640,0.005551894,28.818994022580405,1801187.1264112752
96467919308,10000,161640,0.005768394,27.737356359499714,1733584.7724687322
96485429424,10000,161640,0.005679202,28.172972188698342,1760810.7617936463
96502691696,10000,161640,0.005686682,28.135914756619062,1758494.6722886914
96520039346,10000,161640,0.00563068,28.41575085069654,1775984.4281685338
96537134658,10000,161640,0.00576977,27.730741433367363,1733171.3395854603
96554645940,10000,161640,0.005657267,28.28220764549384,1767637.9778433652
96571936664,10000,161640,0.005680944,28.164333251656767,1760270.828228548
96589185620,10000,161640,0.00594496,26.913553665626008,1682097.1041016255
96607238102,10000,161640,0.006021892,26.56972260545357,1660607.662840848
96625599480,10000,161640,0.005961363,26.839499624498625,1677468.726531164
96643684564,10000,161640,0.006075455,26.33547610837378,1645967.2567733612
96662114030,10000,161640,0.006527945,24.510010424413807,1531875.651525863
96682030262,10000,161640,0.005574809,28.70053485240481,1793783.4282753007
96698968466,10000,161640,0.005833595,27.42734111641278,1714208.8197757988
96716699374,10000,161640,0.005760387,27.775911583718248,1735994.4739823905
96734277426,10000,161640,0.005544868,28.855511077991398,1803469.4423744625
96751117268,10000,161640,0.005627565,28.431479689705938,1776967.4806066211
96768205922,10000,161640,0.005581933,28.663905496536774,1791494.0935335483
96785275726,10000,161640,0.007026198,22.77191732996992,1423244.83312312
96806610722,10000,161640,0.006151116,26.01154001972975,1625721.2512331095
96825290006,10000,161640,0.00616369,25.958476172552476,1622404.7607845298
96844075140,10000,161640,0.006019093,26.582078063920925,1661379.878995058
96862334212,10000,161640,0.006129345,26.103931170459486,1631495.698153718
96880925502,10000,161640,0.007299242,21.920084304644234,1370005.2690402647
96903131324,10000,161640,0.005861125,27.29851351063149,1706157.0944144682
96920925112,10000,161640,0.006184454,25.87132186608551,1616957.6166303444
96939703660,10000,161640,0.005986009,26.728994226370194,1670562.139148137
96957954314,10000,161640,0.00593926,26.939383020780365,1683711.4387987729
96975976956,10000,161640,0.005684895,28.144759050079205,1759047.4406299503
96993235958,10000,161640,0.005682685,28.155704565711456,1759731.535356966
97010624712,10000,161640,0.005475257,29.222372575387787,1826398.2859617367
97027260824,10000,161640,0.005724814,27.94850627461434,1746781.642163396
97044662084,10000,161640,0.005640419,28.366686942938106,1772917.9339336315
97061878118,10000,161640,0.005671654,28.21046558905039,1763154.0993156494
97079096784,10000,161640,0.005683424,28.15204355684179,1759502.722302612
97096352632,10000,161640,0.005568544,28.732824953883817,1795801.5596177385
97113382536,10000,161640,0.005711014,28.016040584036386,1751002.5365022742
97130722326,10000,161640,0.005854585,27.329007948471155,1708062.9967794472
97148511206,10000,161640,0.005754521,27.804225581938095,1737764.098871131
97166076212,10000,161640,0.005650307,28.317045427797108,1769815.3392373193
97183231004,10000,161640,0.005754657,27.80356848375151,1737723.0302344693
97200698372,10000,161640,0.005707706,28.032277766233932,1752017.3603896208
97218139604,10000,161640,0.00560929,28.52410911184838,1782756.8194905238
97235172938,10000,161640,0.005840173,27.39644870109156,1712278.0438182226
97252912718,10000,161640,0.005553497,28.810675507702623,1800667.219231414
97269869646,10000,161640,0.005660686,28.265125463592224,1766570.341474514
97287054096,10000,161640,0.005717909,27.982257150297425,1748891.071893589
97304410654,10000,161640,0.005805214,27.561430121266845,1722589.3825791779
97322140898,10000,161640,0.005632605,28.406039479068745,1775377.4674417966
97339244100,10000,161640,0.005699534,28.072470486183605,1754529.4053864754
97356567296,10000,161640,0.005651145,28.31284633468085,1769552.895917553
97373807544,10000,161640,0.005613215,28.504163834807677,1781510.23967548
97390850250,10000,161640,0.005805997,27.55771317139847,1722357.0732124043
97408470580,10000,161640,0.005636281,28.387512971762764,1774219.5607351728
97425696884,10000,161640,0.005588562,28.629905152702968,1789369.0720439355
97442668764,10000,161640,0.005762785,27.764353520042825,1735272.0950026766
97460182242,10000,161640,0.005764483,27.756175185181394,1734760.9490738371
97477768934,10000,161640,0.005723872,27.953105869593173,1747069.1168495733
97495144290,10000,161640,0.005710308,28.019504376996828,1751219.0235623016
97512479138,10000,161640,0.00566106,28.26325811773767,1766453.6323586043
97529783730,10000,161640,0.005597182,28.58581336108063,1786613.3350675392
97546782130,10000,161640,0.00579462,27.61181923922535,1725738.7024515844
97564391856,10000,161640,0.005701852,28.061058056224535,1753816.1285140335
97581789902,10000,161640,0.005580552,28.6709988545936,1791937.4284120998
97598733828,10000,161640,0.00582965,27.445901554981862,1715368.8471863663
97616424984,10000,161640,0.005654775,28.294671317603264,1768416.957350204
97633708446,10000,161640,0.005594944,28.597247800871646,1787327.9875544778
97650700716,10000,161640,0.005663911,28.249031455473084,1765564.4659670678
97667918034,10000,161640,0.005520771,28.981459292551712,1811341.205784482
97684774094,10000,161640,0.005774609,27.707503659555133,1731718.9787221958
97702299456,10000,161640,0.005828063,27.453375160838174,1715835.947552386
97719987384,10000,161640,0.005652747,28.304822416428685,1769051.4010267928
97737266732,10000,161640,0.005446016,29.379274684466594,1836204.667779162
97753811420,10000,161640,0.005871175,27.25178520483549,1703236.575302218
97771648820,10000,161640,0.005719266,27.975617850262605,1748476.1156414128
97789101318,10000,161640,0.005650521,28.315972987269667,1769748.3117043541
97806256092,10000,161640,0.005667155,28.232861109322048,1764553.819332628
97823461662,10000,161640,0.005610895,28.515949772718965,1782246.8607949354
97840615014,10000,161640,0.00565782,28.279443319158265,1767465.2074473915
97857793848,10000,161640,0.005721145,27.966429796832625,1747901.862302039
97875182838,10000,161640,0.00563291,28.404501403359898,1775281.3377099936
97892430482,10000,161640,0.005606395,28.538838237405677,1783677.3898378548
97909452556,10000,161640,0.005848325,27.35826069857609,1709891.2936610056
97927199576,10000,161640,0.005754606,27.803814891931786,1737738.4307457367
97944778956,10000,161640,0.005477717,29.209249035684028,1825578.0647302517
97961418228,10000,161640,0.005728266,27.931663787959568,1745728.986747473
97978822028,10000,161640,0.005716989,27.986760163435687,1749172.5102147304
97996265836,10000,161640,0.005592402,28.610246545223326,1788140.4090764578
98013253642,10000,161640,0.00570567,28.042280748799,1752642.5467999375
98030573426,10000,161640,0.005728014,27.93289262211999,1745805.7888824993
98048076298,10000,161640,0.005554736,28.804249202842403,1800265.5751776502
98064946074,10000,161640,0.00577453,27.70788271945942,1731742.6699662136
98082495504,10000,161640,0.005687653,28.13111137405886,1758194.4608786788
98099852250,10000,161640,0.005692147,28.108901614803695,1756806.350925231
98117131922,10000,161640,0.005680902,28.16454147598392,1760283.842248995
98134376542,10000,161640,0.005575327,28.69786830440618,1793616.7690253863
98151416094,10000,161640,0.005444485,29.38753619488345,1836721.0121802154
98167956054,10000,161640,0.00578323,27.666200375914496,1729137.523494656
98185528772,10000,161640,0.005722533,27.959646541138337,1747477.908821146
98202983368,10000,161640,0.005547641,28.841087590202758,1802567.9743876723
98219829136,10000,161640,0.005629787,28.42025817317778,1776266.1358236112
98236922290,10000,161640,0.005722944,27.957638586014472,1747352.4116259045
98254410456,10000,161640,0.005594726,28.59836210030661,1787397.631269163
98271400146,10000,161640,0.005720118,27.97145093859952,1748215.68366247
98288784544,10000,161640,0.005502499,29.07769724265284,1817356.0776658023
98305587296,10000,161640,0.005672762,28.204955540176023,1762809.7212610014
98322809606,10000,161640,0.005779032,27.686297636005477,1730393.6022503423
98340349592,10000,161640,0.005715285,27.995104356125722,1749694.0222578577
98357809594,10000,161640,0.005539442,28.883775658270274,1805235.978641892
98374634064,10000,161640,0.005734456,27.901513238570498,1743844.577410656
98392062242,10000,161640,0.005694703,28.096285267203577,1756017.8292002236
98409438454,10000,161640,0.005728796,27.92907968794839,1745567.4804967744
98426827112,10000,161640,0.005713444,28.00412500761362,1750257.8129758514
98444171952,10000,161640,0.005659333,28.271882923305625,1766992.6827066017
98461466914,10000,161640,0.005726043,27.942507592066633,1746406.7245041647
98478850346,10000,161640,0.005809394,27.541599003269535,1721349.937704346
98496496324,10000,161640,0.005710044,28.020799839721025,1751299.989982564
98513975588,10000,161640,0.00559474,28.59829053718314,1787393.1585739462
98530963852,10000,161640,0.005753333,27.809966848781393,1738122.928048837
98548426258,10000,161640,0.005685914,28.139715092419618,1758732.193276226
98565801706,10000,161640,0.005664674,28.2452264684605,1765326.6542787813
98583002544,10000,161640,0.005763601,27.76042269407615,1735026.4183797594
98600517852,10000,161640,0.0056479,28.329113475805165,1770569.592237823
98617755550,10000,161640,0.005712845,28.007061280325303,1750441.3300203313
98635097426,10000,161640,0.005802677,27.573480309174542,1723342.5193234088
98652708790,10000,161640,0.005713408,28.00430146070437,1750268.841294023
98670167642,10000,161640,0.005612918,28.50567209426541,1781604.505891588
98687212174,10000,161640,0.005679156,28.17320038400072,1760825.024000045
98704468676,10000,161640,0.005761848,27.768868599102234,1735554.2874438895
98722043682,10000,161640,0.005510606,29.034919208522616,1814682.4505326636
98738780108,10000,161640,0.005851727,27.34235551316731,1708897.219572957
98756536742,10000,161640,0.005706665,28.03739136606056,1752336.9603787852
98773987494,10000,161640,0.005619774,28.47089580470674,1779430.987794171
98791054144,10000,161640,0.005801417,27.579468946983123,1723716.8091864453
98808683660,10000,161640,0.005692864,28.105361378736607,1756585.086171038
98826056776,10000,161640,0.005576248,28.693128426138866,1793320.5266336792
98842990036,10000,161640,0.005687504,28.13184834683193,1758240.5216769956
98860255114,10000,161640,0.005704697,28.0470636740216,1752941.47962635
98877688172,10000,161640,0.00565334,28.301853417625686,1768865.8386016055
98894852792,10000,161640,0.005728509,27.930478943124644,1745654.9339452903
98912261758,10000,161640,0.005668964,28.2238518360674,1763990.7397542126
98929566064,10000,161640,0.005513794,29.01813161681412,1813633.2260508826
98946311368,10000,161640,0.005845869,27.369754607912014,1710609.662994501
98964050942,10000,161640,0.005684676,28.14584331631214,1759115.2072695086
98981420148,10000,161640,0.005640308,28.367245192993007,1772952.824562063
98998545760,10000,161640,0.005656624,28.28542254178464,1767838.90886154
99015741436,10000,161640,0.005650794,28.314604991794077,1769662.8119871297
99033076446,10000,161640,0.005643074,28.35334075009472,1772083.79688092
99050275466,10000,161640,0.005797313,27.598992843753646,1724937.052734603
99067873084,10000,161640,0.005584649,28.649965288776432,1790622.830548527
99084952238,10000,161640,0.005631138,28.413439699044847,1775839.9811903029
99102052064,10000,161640,0.005690801,28.115549990238634,1757221.8743899146
99119353230,10000,161640,0.005754678,27.80346702282908,1737716.6889268174
99136912552,10000,161640,0.005705908,28.041111072944044,1752569.4420590028
99154234010,10000,161640,0.005597889,28.58220304118213,1786387.6900738832
99171233922,10000,161640,0.006927122,23.097615431054916,1443600.9644409323
99192334678,10000,161640,0.006613671,24.192313164655456,1512019.572790966
99212428138,10000,161640,0.006191701,25.841041096784227,1615065.0685490142
99231230378,10000,161640,0.005981361,26.7497648110522,1671860.3006907625
99249471282,10000,161640,0.005832437,27.432786672192087,1714549.1670120053
99267175156,10000,161640,0.005784228,27.66142690087597,1728839.1813047482
99284731536,10000,161640,0.005708431,28.02871752325639,1751794.8452035245
99302177764,10000,161640,0.005646792,28.334672146592258,1770917.0091620162
99319327896,10000,161640,0.005634352,28.397231837840447,1774826.989865028
99336456926,10000,161640,0.005450745,29.353785583438594,1834611.5989649121
99353107648,10000,161640,0.005615565,28.49223542065669,1780764.7137910433
99370161664,10000,161640,0.005728856,27.92878717845238,1745549.1986532738
99387552858,10000,161640,0.005559614,28.778976382173298,1798686.023885831
99404555420,10000,161640,0.005518084,28.995571651319548,1812223.2282074718
99421320298,10000,161640,0.00573162,27.915318880176983,1744707.4300110615
99438735098,10000,161640,0.005680393,28.167065201298573,1760441.5750811608
99456069860,10000,161640,0.005583396,28.656394781957076,1791024.6738723172
99473025764,10000,161640,0.005735035,27.898696346229794,1743668.5216393622
99490494428,10000,161640,0.005709352,28.024196090904887,1751512.2556815555
99507942254,10000,161640,0.00560411,28.55047456241937,1784404.6601512106
99524964970,10000,161640,0.00579022,27.632801517040804,1727050.0948150503
99542563188,10000,161640,0.005644671,28.34531897430337,1771582.4358939608
99559794464,10000,161640,0.005634573,28.39611803769336,1774757.377355835
99576903744,10000,161640,0.005724485,27.950112542875036,1746882.0339296898
99594283212,10000,161640,0.005645601,28.340649649169325,1771290.6030730829
99611533250,10000,161640,0.005600592,28.56840848253185,1785525.5301582406
99628544628,10000,161640,0.005726716,27.939223806453825,1746201.487903364
99645949258,10000,161640,0.005536723,28.897960038817182,1806122.502426074
99662862334,10000,161640,0.005608682,28.527201221249484,1782950.0763280927
99679893346,10000,161640,0.005829043,27.448759599131453,1715547.4749457159
99697583408,10000,161640,0.005781649,27.67376573707605,1729610.358567253
99715253030,10000,161640,0.005623369,28.452694461274017,1778293.403829626
99732328966,10000,161640,0.005760766,27.774084210328972,1735880.2631455609
99749837990,10000,161640,0.005561398,28.769744585803785,1798109.0366127365
99766817548,10000,161640,0.005528779,28.939481936246683,1808717.6210154176
99783609094,10000,161640,0.005798147,27.59502303063375,1724688.9394146095
99801207404,10000,161640,0.005502105,29.079779466222472,1817486.2166389045
99818036680,10000,161640,0.005544016,28.859945570142656,1803746.598133916
99834875996,10000,161640,0.005841063,27.392274317191927,1712017.1448244953
99852624280,10000,161640,0.005662354,28.25679920400597,1766049.950250373
99869908182,10000,161640,0.005592118,28.61169953852905,1788231.2211580656
99886888688,10000,161640,0.005814806,27.515965278979216,1719747.829936201
99904535404,10000,161640,0.005663124,28.252957201714107,1765809.8251071316
99921849800,10000,161640,0.00559043,28.62033868593292,1788771.1678708077
99938829040,10000,161640,0.00580614,27.55703444973769,1722314.6531086056
99956473634,10000,161640,0.005417684,29.532914802709055,1845807.175169316
99973026304,10000,161640,0.005571391,28.718142381319137,1794883.898832446
99989944960,10000,161640,0.005745531,27.847730697127908,1740483.1685704943
100007389814,10000,161640,0.005678055,28.178663292271736,1761166.4557669836
100024748212,10000,161640,0.005579892,28.674390113643778,1792149.382102736
100041699410,10000,161640,0.005777279,27.694698490413916,1730918.6556508697
100059256474,10000,161640,0.005617977,28.480002677120254,1780000.1673200158
100076408542,10000,161640,0.005685803,28.14026444461759,1758766.5277885993
100093674548,10000,161640,0.005663036,28.253396234811152,1765837.264675697
100110872980,10000,161640,0.005501784,29.081476117564776,1817592.2573477984
100127696394,10000,161640,0.006372662,25.10724717551315,1569202.948469572
100147021472,10000,161640,0.005711748,28.012440324748223,1750777.5202967639
100164392622,10000,161640,0.00575044,27.823957818879947,1738997.3636799967
100181937666,10000,161640,0.005550272,28.827416025737115,1801713.5016085696
100198799020,10000,161640,0.005761103,27.772459544639283,1735778.7215399551
100216292726,10000,161640,0.00572302,27.95726731690611,1747329.2073066318
100233782688,10000,161640,0.005655637,28.290358804852573,1768147.425303286
100250959902,10000,161640,0.005695048,28.094583223881518,1755911.4514925948
100268272288,10000,161640,0.005439653,29.413640906874022,1838352.5566796265
100284888182,10000,161640,0.005697309,28.083433775489446,1755214.6109680904
