runtime,nr. points,bytes,time taken,mbs,ps
119072371296,10000,161640,0.025110555,6.371822526423649,398238.9079014781
119128118734,10000,161640,0.024167441,6.620477525940789,413779.8453712993
119183696264,10000,161640,0.02382438,6.715809603439838,419738.10021498986
119236625488,10000,161640,0.025780478,6.206246447408772,387890.40296304825
119293890816,10000,161640,0.025094554,6.375885381346088,398492.8363341305
119349779080,10000,161640,0.023796641,6.7236380126085855,420227.3757880366
119402627334,10000,161640,0.025432387,6.291190834741544,393199.4271713465
119459151764,10000,161640,0.024007617,6.664551504632884,416534.4690395553
119512610922,10000,161640,0.023749603,6.736954718779931,421059.6699237457
119565358142,10000,161640,0.026346069,6.073012258489112,379563.2661555695
119623818422,10000,161640,0.024100539,6.638855670406375,414928.47940039844
119677521146,10000,161640,0.023768315,6.731650939496552,420728.1837185345
119730306406,10000,161640,0.026367101,6.06816805533532,379260.50345845753
119788898726,10000,161640,0.023831223,6.713881196949062,419617.5748093164
119841985972,10000,161640,0.024117052,6.634310030927495,414644.37693296844
119895540174,10000,161640,0.024559841,6.514700156242869,407168.7597651793
119950068982,10000,161640,0.024331288,6.575895201273356,410993.4500795848
120004363904,10000,161640,0.025081217,6.379275774377295,398704.735898581
120060183740,10000,161640,0.024343935,6.572478935718486,410779.9334824054
120114296360,10000,161640,0.023924686,6.68765307933404,417978.3174583775
120167616304,10000,161640,0.025130003,6.366891400689446,397930.7125430904
120223400482,10000,161640,0.025280375,6.329020040248612,395563.75251553825
120279554208,10000,161640,0.024359895,6.568172810268681,410510.8006417926
120333866140,10000,161640,0.024114883,6.6349067503251,414681.6718953187
120387430864,10000,161640,0.02458815,6.5071996063144235,406699.97539465147
120442078844,10000,161640,0.025079342,6.379752706430655,398734.54415191594
120497895638,10000,161640,0.024001523,6.666243637955808,416640.227372238
120551193062,10000,161640,0.024224259,6.604949195762809,412809.3247351756
120605012188,10000,161640,0.025279866,6.329147472538027,395571.7170336267
120661307070,10000,161640,0.023932374,6.6855047476694125,417844.0467293383
120714454050,10000,161640,0.025213019,6.345927871628542,396620.4919767839
120770460958,10000,161640,0.024033734,6.657309263720735,416081.82898254594
120824012836,10000,161640,0.024077535,6.645198522190913,415324.9076369321
120877479526,10000,161640,0.025760785,6.210990852957315,388186.9283098322
