time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1688031125,259831.84,5.483000E+07,255022.50,25983.18,5.483000E+06,25502.25
1688031126,260205.44,5.496000E+07,255034.52,26020.54,5.496000E+06,25503.45
1688031126,259635.13,5.509000E+07,255045.19,25963.51,5.509000E+06,25504.52
1688031127,260398.87,5.522000E+07,255057.53,26039.89,5.522000E+06,25505.75
1688031127,239800.84,5.534000E+07,255022.35,23980.08,5.534000E+06,25502.23
1688031128,260213.75,5.547000E+07,255034.27,26021.37,5.547000E+06,25503.43
1688031128,259985.19,5.560000E+07,255045.63,25998.52,5.560000E+06,25504.56
1688031129,219632.45,5.571000E+07,254964.46,21963.24,5.571000E+06,25496.45
1688031129,220266.05,5.582000E+07,254885.33,22026.61,5.582000E+06,25488.53
1688031130,240049.49,5.594000E+07,254851.54,24004.95,5.594000E+06,25485.15
1688031130,340125.32,5.611000E+07,255045.28,34012.53,5.611000E+06,25504.53
1688031131,239671.11,5.623000E+07,255010.37,23967.11,5.623000E+06,25501.04
1688031131,240266.55,5.635000E+07,254977.05,24026.65,5.635000E+06,25497.70
1688031132,219749.67,5.646000E+07,254897.44,21974.97,5.646000E+06,25489.74
1688031132,240287.88,5.658000E+07,254864.57,24028.79,5.658000E+06,25486.46
1688031133,259689.69,5.671000E+07,254875.43,25968.97,5.671000E+06,25487.54
1688031133,240144.02,5.683000E+07,254842.42,24014.40,5.683000E+06,25484.24
1688031134,240158.89,5.695000E+07,254809.59,24015.89,5.695000E+06,25480.96
1688031134,239591.43,5.707000E+07,254775.56,23959.14,5.707000E+06,25477.56
1688031135,240352.29,5.719000E+07,254743.49,24035.23,5.719000E+06,25474.35
1688031135,240084.02,5.731000E+07,254710.92,24008.40,5.731000E+06,25471.09
1688031136,359289.44,5.749000E+07,254943.26,35928.94,5.749000E+06,25494.33
1688031136,240218.16,5.761000E+07,254910.71,24021.82,5.761000E+06,25491.07
1688031137,260219.97,5.774000E+07,254922.42,26022.00,5.774000E+06,25492.24
1688031137,239589.89,5.786000E+07,254888.59,23958.99,5.786000E+06,25488.86
1688031138,240154.09,5.798000E+07,254856.23,24015.41,5.798000E+06,25485.62
1688031138,240354.75,5.810000E+07,254824.48,24035.47,5.810000E+06,25482.45
1688031139,239673.24,5.822000E+07,254791.28,23967.32,5.822000E+06,25479.13
1688031139,260308.09,5.835000E+07,254803.31,26030.81,5.835000E+06,25480.33
1688031140,239951.74,5.847000E+07,254770.95,23995.17,5.847000E+06,25477.09
1688031140,239590.79,5.859000E+07,254737.89,23959.08,5.859000E+06,25473.79
1688031141,220249.45,5.870000E+07,254663.16,22024.95,5.870000E+06,25466.32
1688031141,239705.12,5.882000E+07,254630.75,23970.51,5.882000E+06,25463.07
1688031142,220436.30,5.893000E+07,254557.04,22043.63,5.893000E+06,25455.70
1688031142,319687.42,5.909000E+07,254697.54,31968.74,5.909000E+06,25469.75
1688031143,259977.26,5.922000E+07,254708.90,25997.73,5.922000E+06,25470.89
1688031143,240279.50,5.934000E+07,254677.97,24027.95,5.934000E+06,25467.80
1688031144,239509.11,5.946000E+07,254645.42,23950.91,5.946000E+06,25464.54
1688031144,240204.27,5.958000E+07,254614.59,24020.43,5.958000E+06,25461.46
1688031145,239936.64,5.970000E+07,254583.29,23993.66,5.970000E+06,25458.33
1688031145,240034.46,5.982000E+07,254552.33,24003.45,5.982000E+06,25455.23
1688031146,260316.16,5.995000E+07,254564.56,26031.62,5.995000E+06,25456.46
1688031146,259889.24,6.008000E+07,254575.84,25988.92,6.008000E+06,25457.58
1688031147,239808.72,6.020000E+07,254544.60,23980.87,6.020000E+06,25454.46
1688031147,240347.44,6.032000E+07,254514.69,24034.74,6.032000E+06,25451.47
1688031148,259534.29,6.045000E+07,254525.28,25953.43,6.045000E+06,25452.53
1688031148,319986.01,6.061000E+07,254662.80,31998.60,6.061000E+06,25466.28
1688031149,299906.12,6.076000E+07,254757.68,29990.61,6.076000E+06,25475.77
1688031149,240118.72,6.088000E+07,254727.07,24011.87,6.088000E+06,25472.71
1688031150,260434.53,6.101000E+07,254738.97,26043.45,6.101000E+06,25473.90
1688031150,239614.26,6.113000E+07,254707.41,23961.43,6.113000E+06,25470.74
1688031151,240067.80,6.125000E+07,254676.98,24006.78,6.125000E+06,25467.70
1688031151,199910.97,6.135000E+07,254563.31,19991.10,6.135000E+06,25456.33
1688031152,180292.48,6.144000E+07,254409.79,18029.25,6.144000E+06,25440.98
1688031152,259616.44,6.157000E+07,254420.56,25961.64,6.157000E+06,25442.06
1688031153,240367.28,6.169000E+07,254391.63,24036.73,6.169000E+06,25439.16
1688031153,219583.96,6.180000E+07,254319.87,21958.40,6.180000E+06,25431.99
1688031154,260300.81,6.193000E+07,254332.14,26030.08,6.193000E+06,25433.21
1688031154,240188.34,6.205000E+07,254303.18,24018.83,6.205000E+06,25430.32
1688031155,219547.13,6.216000E+07,254231.96,21954.71,6.216000E+06,25423.20
1688031155,260197.60,6.229000E+07,254244.12,26019.76,6.229000E+06,25424.41
1688031156,299766.93,6.244000E+07,254336.91,29976.69,6.244000E+06,25433.69
1688031156,240145.16,6.256000E+07,254308.08,24014.52,6.256000E+06,25430.81
1688031157,180253.04,6.265000E+07,254158.08,18025.30,6.265000E+06,25415.81
1688031157,219840.68,6.276000E+07,254088.56,21984.07,6.276000E+06,25408.86
1688031158,240167.94,6.288000E+07,254060.46,24016.79,6.288000E+06,25406.05
1688031158,239504.49,6.300000E+07,254031.05,23950.45,6.300000E+06,25403.11
1688031159,220321.18,6.311000E+07,253963.32,22032.12,6.311000E+06,25396.33
1688031159,280131.28,6.325000E+07,254015.85,28013.13,6.325000E+06,25401.58
1688031160,219751.65,6.336000E+07,253947.10,21975.17,6.336000E+06,25394.71
1688031160,240199.67,6.348000E+07,253919.63,24019.97,6.348000E+06,25391.96
1688031161,259711.00,6.361000E+07,253931.20,25971.10,6.361000E+06,25393.12
1688031161,240098.11,6.373000E+07,253903.66,24009.81,6.373000E+06,25390.37
1688031162,259792.18,6.386000E+07,253915.37,25979.22,6.386000E+06,25391.54
1688031162,360280.80,6.404000E+07,254126.25,36028.08,6.404000E+06,25412.63
1688031163,260326.12,6.417000E+07,254138.51,26032.61,6.417000E+06,25413.85
1688031163,239508.25,6.429000E+07,254109.54,23950.83,6.429000E+06,25410.95
1688031164,240035.93,6.441000E+07,254081.79,24003.59,6.441000E+06,25408.18
1688031164,260404.41,6.454000E+07,254094.21,26040.44,6.454000E+06,25409.42
1688031165,239966.79,6.466000E+07,254066.45,23996.68,6.466000E+06,25406.65
1688031165,259620.89,6.479000E+07,254077.36,25962.09,6.479000E+06,25407.74
1688031166,240044.69,6.491000E+07,254049.90,24004.47,6.491000E+06,25404.99
1688031166,240199.08,6.503000E+07,254022.88,24019.91,6.503000E+06,25402.29
1688031167,260178.74,6.516000E+07,254034.87,26017.87,6.516000E+06,25403.49
1688031167,240055.75,6.528000E+07,254007.68,24005.58,6.528000E+06,25400.77
1688031168,259848.52,6.541000E+07,254019.02,25984.85,6.541000E+06,25401.90
1688031168,299807.93,6.556000E+07,254107.82,29980.79,6.556000E+06,25410.78
